# atlasctl checks registry (generated)
# Regenerate with: ./bin/atlasctl gen checks-registry

id	domain	area	owner	speed	gate	module	callable	docs_link	remediation_link
checks_policies_bypass_inventory_deterministic	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_inventory_deterministic	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_inventory_deterministic	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_inventory_growth_requires_ticket	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_inventory_growth_requires_ticket	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_inventory_growth_requires_ticket	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_inventory_present	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_inventory_present	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_inventory_present	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_inventory_schema_valid	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_inventory_schema_valid	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_inventory_schema_valid	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_issue_id_format	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_issue_id_format	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_issue_id_format	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_mainline_strict_mode	policies	bypass	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_bypass_mainline_strict_mode	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_mainline_strict_mode	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_new_entries_forbidden	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_new_entries_forbidden	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_new_entries_forbidden	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_no_blank_justifications	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_no_blank_justifications	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_no_blank_justifications	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_no_direct_script_runs	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_no_direct_script_runs	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_no_direct_script_runs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_no_network_guard	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_no_network_guard	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_no_network_guard	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_no_new_files	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_no_new_files	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_no_new_files	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_no_security_or_pinning	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_no_security_or_pinning	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_no_security_or_pinning	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_no_unpinned_images	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_no_unpinned_images	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_no_unpinned_images	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_owner_in_owners_registry	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_owner_in_owners_registry	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_owner_in_owners_registry	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_policy_name_known	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_policy_name_known	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_policy_name_known	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_readme_complete	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_readme_complete	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_readme_complete	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_readme_sorted	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_readme_sorted	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_readme_sorted	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_removal_milestones_defined	policies	bypass	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_bypass_removal_milestones_defined	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_removal_milestones_defined	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_removal_plan_required	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_removal_plan_required	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_removal_plan_required	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_replacement_mechanism	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_replacement_mechanism	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_replacement_mechanism	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_schema_valid	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_schema_valid	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_schema_valid	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_scope_valid	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_scope_valid	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_scope_valid	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_severity_expiry_windows	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_severity_expiry_windows	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_severity_expiry_windows	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_severity_levels	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_severity_levels	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_severity_levels	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_tokens_linked	policies	bypass	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_bypass_tokens_linked	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_tokens_linked	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_bypass_usage_heatmap	policies	bypass	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_bypass_usage_heatmap	packages/atlasctl/docs/checks/index.md#checks_policies_bypass_usage_heatmap	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_culprits_empty_on_release_tags	policies	culprits	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_culprits_empty_on_release_tags	packages/atlasctl/docs/checks/index.md#checks_policies_culprits_empty_on_release_tags	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_culprits_nonincrease_on_main	policies	culprits	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_policies_culprits_nonincrease_on_main	packages/atlasctl/docs/checks/index.md#checks_policies_culprits_nonincrease_on_main	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_dependency_exceptions_remove_by_issue	policies	dependency	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_dependency_exceptions_remove_by_issue	packages/atlasctl/docs/checks/index.md#checks_policies_dependency_exceptions_remove_by_issue	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_no_inline_bypass_entries	policies	no	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_no_inline_bypass_entries	packages/atlasctl/docs/checks/index.md#checks_policies_no_inline_bypass_entries	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_allowlisted_literals_have_contract_tests	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_allowlisted_literals_have_contract_tests	packages/atlasctl/docs/checks/index.md#checks_policies_ops_allowlisted_literals_have_contract_tests	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_allowlist_files_have_owner	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_allowlist_files_have_owner	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_allowlist_files_have_owner	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_entries_have_necessity_tests	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_entries_have_necessity_tests	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_entries_have_necessity_tests	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_ledger_domains	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_ledger_domains	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_ledger_domains	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_ledger_expiry_not_past	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_ledger_expiry_not_past	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_ledger_expiry_not_past	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_ledger_has_expiry	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_ledger_has_expiry	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_ledger_has_expiry	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_ledger_refs_present	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_ledger_refs_present	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_ledger_refs_present	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_ledger_sorted	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_ledger_sorted	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_ledger_sorted	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_ops_bypass_ledger_task_ids	policies	ops	platform	fast	policies	atlasctl.checks.tools.make_enforcement	check_ops_bypass_ledger_task_ids	packages/atlasctl/docs/checks/index.md#checks_policies_ops_bypass_ledger_task_ids	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_shell_network_fetch_allowlist_inline_meta	policies	shell	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_shell_network_fetch_allowlist_inline_meta	packages/atlasctl/docs/checks/index.md#checks_policies_shell_network_fetch_allowlist_inline_meta	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_shell_probes_allowlist_inline_meta	policies	shell	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_shell_probes_allowlist_inline_meta	packages/atlasctl/docs/checks/index.md#checks_policies_shell_probes_allowlist_inline_meta	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_policies_tests_bypass_dependency_marked	policies	tests	platform	fast	policies	atlasctl.checks.domains.policies.make	check_policies_tests_bypass_dependency_marked	packages/atlasctl/docs/checks/index.md#checks_policies_tests_bypass_dependency_marked	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_python_lock_lockfile	python	lock	platform	fast	python	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_python_lock	packages/atlasctl/docs/checks/index.md#checks_python_lock_lockfile	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_python_migration_exceptions_expiry	python	migration	platform	fast	python	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_python_migration_exceptions_expiry	packages/atlasctl/docs/checks/index.md#checks_python_migration_exceptions_expiry	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_budget_drift_approval	repo	budget	platform	fast	repo	atlasctl.commands.policies.runtime.culprits	check_budget_drift_approval	packages/atlasctl/docs/checks/index.md#checks_repo_budget_drift_approval	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_canonical_concept_homes	repo	canonical	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_canonical_concept_homes	packages/atlasctl/docs/checks/index.md#checks_repo_canonical_concept_homes	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_check_impl_no_cli_imports	repo	check	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.check_structure	check_check_impl_no_cli_imports	packages/atlasctl/docs/checks/index.md#checks_repo_check_impl_no_cli_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_check_test_coverage	repo	check	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_check_test_coverage	packages/atlasctl/docs/checks/index.md#checks_repo_check_test_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_canonical_location	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.check_structure	check_checks_canonical_location	packages/atlasctl/docs/checks/index.md#checks_repo_checks_canonical_location	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_domain_split	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_checks_domain_split	packages/atlasctl/docs/checks/index.md#checks_repo_checks_domain_split	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_import_lint	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_checks_import_lint	packages/atlasctl/docs/checks/index.md#checks_repo_checks_import_lint	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_no_cli_imports	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_checks_no_cli_imports	packages/atlasctl/docs/checks/index.md#checks_repo_checks_no_cli_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_no_command_imports	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_checks_no_command_imports	packages/atlasctl/docs/checks/index.md#checks_repo_checks_no_command_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_no_commands_check_imports	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_checks_no_commands_check_imports	packages/atlasctl/docs/checks/index.md#checks_repo_checks_no_commands_check_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_root_contract	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_checks_root_contract	packages/atlasctl/docs/checks/index.md#checks_repo_checks_root_contract	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_checks_tree_policy	repo	checks	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.checks_tree_policy	check_checks_tree_policy	packages/atlasctl/docs/checks/index.md#checks_repo_checks_tree_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ci_artifact_upload_policy	repo	ci	platform	fast	repo	atlasctl.checks.repo.native.workflow_contracts	check_ci_artifact_upload_policy	packages/atlasctl/docs/checks/index.md#checks_repo_ci_artifact_upload_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ci_workflow_policy	repo	ci	platform	fast	repo	atlasctl.checks.repo.native.workflow_contracts	check_ci_workflow_policy	packages/atlasctl/docs/checks/index.md#checks_repo_ci_workflow_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cli_argparse_policy	repo	cli	platform	fast	repo	atlasctl.checks.repo.enforcement.argparse_policy	check_argparse_policy	packages/atlasctl/docs/checks/index.md#checks_repo_cli_argparse_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cli_canonical_paths	repo	cli	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_cli_canonical_paths	packages/atlasctl/docs/checks/index.md#checks_repo_cli_canonical_paths	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cli_help_deterministic	repo	cli	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_cli_help_output_deterministic	packages/atlasctl/docs/checks/index.md#checks_repo_cli_help_deterministic	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cli_import_scope	repo	cli	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_cli_import_scope	packages/atlasctl/docs/checks/index.md#checks_repo_cli_import_scope	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cli_main_loc_budget	repo	cli	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.check_structure	check_cli_main_loc_budget	packages/atlasctl/docs/checks/index.md#checks_repo_cli_main_loc_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cli_render_boundary	repo	cli	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_cli_render_boundary	packages/atlasctl/docs/checks/index.md#checks_repo_cli_render_boundary	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_cold_import_budget	repo	cold	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_cold_import_budget	packages/atlasctl/docs/checks/index.md#checks_repo_cold_import_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_alias_budget	repo	command	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_command_alias_budget	packages/atlasctl/docs/checks/index.md#checks_repo_command_alias_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_group_owners	repo	command	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_command_group_owners	packages/atlasctl/docs/checks/index.md#checks_repo_command_group_owners	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_metadata_contract	repo	command	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_command_metadata_contract	packages/atlasctl/docs/checks/index.md#checks_repo_command_metadata_contract	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_module_cli_intent	repo	command	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_command_module_cli_intent	packages/atlasctl/docs/checks/index.md#checks_repo_command_module_cli_intent	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_ownership_docs	repo	command	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_command_ownership_docs	packages/atlasctl/docs/checks/index.md#checks_repo_command_ownership_docs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_scripts_registry	repo	command	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_scripts_and_docker	check_command_scripts_registry	packages/atlasctl/docs/checks/index.md#checks_repo_command_scripts_registry	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_command_test_coverage	repo	command	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_command_test_coverage	packages/atlasctl/docs/checks/index.md#checks_repo_command_test_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_commands_check_no_domain_imports	repo	commands	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_commands_check_no_domain_imports	packages/atlasctl/docs/checks/index.md#checks_repo_commands_check_no_domain_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_commands_help_docs_drift	repo	commands	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_command_help_docs_drift	packages/atlasctl/docs/checks/index.md#checks_repo_commands_help_docs_drift	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_commands_import_lint	repo	commands	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_command_import_lint	packages/atlasctl/docs/checks/index.md#checks_repo_commands_import_lint	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_commands_no_check_impl_imports	repo	commands	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_commands_no_check_impl_imports	packages/atlasctl/docs/checks/index.md#checks_repo_commands_no_check_impl_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_commands_surface_stability	repo	commands	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_command_surface_stability	packages/atlasctl/docs/checks/index.md#checks_repo_commands_surface_stability	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_compileall_gate	repo	compileall	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_compileall_gate	packages/atlasctl/docs/checks/index.md#checks_repo_compileall_gate	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_config_generated_headers_and_checksums	repo	config	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_config_compiler	check_config_generated_headers_and_checksums	packages/atlasctl/docs/checks/index.md#checks_repo_config_generated_headers_and_checksums	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_config_generated_no_human_refs	repo	config	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_config_compiler	check_config_generated_no_human_refs	packages/atlasctl/docs/checks/index.md#checks_repo_config_generated_no_human_refs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_config_lock_discipline	repo	config	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_config_compiler	check_config_lock_discipline	packages/atlasctl/docs/checks/index.md#checks_repo_config_lock_discipline	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_config_migration_cutoff_legacy_locations	repo	config	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_config_compiler	check_config_migration_cutoff_legacy_locations	packages/atlasctl/docs/checks/index.md#checks_repo_config_migration_cutoff_legacy_locations	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_console_script_entry	repo	console	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_console_script_entry	packages/atlasctl/docs/checks/index.md#checks_repo_console_script_entry	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_contract_import_boundaries	repo	contract	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_contract_import_boundaries	packages/atlasctl/docs/checks/index.md#checks_repo_contract_import_boundaries	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_contracts_namespace_purpose	repo	contracts	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_contracts_namespace_purpose	packages/atlasctl/docs/checks/index.md#checks_repo_contracts_namespace_purpose	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_core_no_bash_subprocess	repo	core	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_core_no_bash_subprocess	packages/atlasctl/docs/checks/index.md#checks_repo_core_no_bash_subprocess	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_core_no_command_imports	repo	core	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_core_no_command_imports	packages/atlasctl/docs/checks/index.md#checks_repo_core_no_command_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dead_module_reachability	repo	dead	platform	fast	repo	atlasctl.checks.tools.reachability	check_dead_module_reachability_allowlist	packages/atlasctl/docs/checks/index.md#checks_repo_dead_module_reachability	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dead_modules	repo	dead	platform	fast	repo	atlasctl.checks.tools.reachability	check_dead_modules_report_runs	packages/atlasctl/docs/checks/index.md#checks_repo_dead_modules	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dependency_declarations	repo	dependency	platform	fast	repo	atlasctl.checks.repo.contracts.dependencies	check_dependency_declarations	packages/atlasctl/docs/checks/index.md#checks_repo_dependency_declarations	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dependency_gate_targets	repo	dependency	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_dependency_gate_targets	packages/atlasctl/docs/checks/index.md#checks_repo_dependency_gate_targets	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dependency_owner_justification	repo	dependency	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_dependency_owner_justification	packages/atlasctl/docs/checks/index.md#checks_repo_dependency_owner_justification	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_deps_command_surface	repo	deps	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_deps_command_surface	packages/atlasctl/docs/checks/index.md#checks_repo_deps_command_surface	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_deps_workflow_doc	repo	deps	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_deps_workflow_doc	packages/atlasctl/docs/checks/index.md#checks_repo_deps_workflow_doc	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_entries	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.dir_entry_budgets	check_dir_entry_budgets	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_entries	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_exceptions_documented	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.culprits	check_budget_exceptions_documented	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_exceptions_documented	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_exceptions_sorted	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.culprits	check_budget_exceptions_sorted	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_exceptions_sorted	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_loc	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.dir_budgets	check_loc_per_dir	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_loc	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_modules	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.dir_budgets	check_modules_per_dir	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_modules	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_py_files	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.dir_budgets	check_py_files_per_dir	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_py_files	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_py_scope	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.dir_entry_budgets	check_py_files_per_dir_budget	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_py_scope	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_budget_shell_files	repo	dir	platform	fast	repo	atlasctl.checks.repo	<lambda>	packages/atlasctl/docs/checks/index.md#checks_repo_dir_budget_shell_files	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_dir_count_trend_gate	repo	dir	platform	fast	repo	atlasctl.commands.policies.runtime.culprits	check_critical_dir_count_trend	packages/atlasctl/docs/checks/index.md#checks_repo_dir_count_trend_gate	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_docs_no_ops_generated_refs	repo	docs	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_docs_no_ops_generated_run_paths	packages/atlasctl/docs/checks/index.md#checks_repo_docs_no_ops_generated_refs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_duplicate_contract_assertions	repo	duplicate	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_duplicate_contract_assertions	packages/atlasctl/docs/checks/index.md#checks_repo_duplicate_contract_assertions	packages/atlasctl/docs/checks/check-id-migration-rules.md
